ID number,Word,Part of Speech,CEFR,Points
5947.0,perfection,Noun,“C2”,1.0
5948.0,ditch,Noun,“C2”,1.0
5949.0,hook,Noun,“C2”,1.0
5950.0,glaze,Verb,“C2”,1.0
5951.0,cocktail,Noun,“C2”,1.0
5952.0,overtake,Verb,“C2”,1.0
5953.0,dairy,Noun,“C2”,1.0
5954.0,nonsense,Noun,“C2”,1.0
5955.0,disguise,Verb,“C2”,1.0
5956.0,pepper,Noun,“C2”,1.0
5957.0,bridge,Verb,“C2”,1.0
5958.0,fond,Adjective,“C2”,1.0
5959.0,rob,Verb,“C2”,1.0
5960.0,shrub,Noun,“C2”,1.0
5961.0,hygiene,Noun,“C2”,1.0
5962.0,shocking,Adjective,“C2”,1.0
5963.0,hazardous,Adjective,“C2”,1.0
5964.0,rack,Noun,“C2”,1.0
5965.0,allegedly,Adverb,“C2”,1.0
5966.0,predictable,Adjective,“C2”,1.0
5967.0,lottery,Noun,“C2”,1.0
5968.0,autonomy,Noun,“C2”,1.0
5969.0,vs,Abbreviation,“C2”,1.0
5970.0,terrific,Adjective,“C2”,1.0
5971.0,decay,Noun,“C2”,1.0
5972.0,mistake,Verb,“C2”,1.0
5973.0,coursework,Noun,“C2”,1.0
5974.0,masterpiece,Noun,“C2”,1.0
5975.0,grouping,Noun,“C2”,1.0
5976.0,validation,Noun,“C2”,1.0
5977.0,recreate,Verb,“C2”,1.0
5978.0,onset,Noun,“C2”,1.0
5979.0,theatrical,Adjective,“C2”,1.0
5980.0,denial,Noun,“C2”,1.0
5981.0,contamination,Noun,“C2”,1.0
5982.0,understandable,Adjective,“C2”,1.0
5983.0,dispense,Verb,“C2”,1.0
5984.0,strangely,Adverb,“C2”,1.0
5985.0,shrink,Verb,“C2”,1.0
5986.0,alleviate,Verb,“C2”,1.0
5987.0,chunk,Noun,“C2”,1.0
5988.0,wheat,Noun,“C2”,1.0
5989.0,milestone,Noun,“C2”,1.0
5990.0,destine,Verb,“C2”,1.0
5991.0,notorious,Adjective,“C2”,1.0
5992.0,paradigm,Noun,“C2”,1.0
5993.0,sod,Verb,“C2”,1.0
5994.0,bingo,Noun,“C2”,1.0
5995.0,minibus,Noun,“C2”,1.0
5996.0,tits,Noun,“C2”,1.0
5997.0,prat,Noun,“C2”,1.0
5998.0,fart,Verb,“C2”,1.0
5999.0,git,Noun,“C2”,1.0
6000.0,pencil,Noun,“C2”,1.0
,class,Noun,“C2”,6.0
,different,Adjective,“C2”,6.0
,good afternoon,Exclamation,“C2”,6.0
,good evening,Exclamation,“C2”,6.0
,good morning,exclamation,“C2”,6.0
,no one,pronoun,“C2”,6.0
,living room,Noun,“C2”,6.0
,ice cream,Noun,“C2”,6.0
,goodnight,Exclamation,“C2”,6.0
,excuse me,Exclamation,“C2”,6.0
,preposition,Noun,“C2”,5.0
,Russia,Noun,“C2”,5.0
,cheap,Adjective,“C2”,5.0
,better,Adjective,“C2”,5.0
,verb,Noun,“C2”,5.0
,vest,Noun,“C2”,5.0
,waiter,Noun,“C2”,5.0
,waitress,Noun,“C2”,5.0
,swimming pool,Noun,“C2”,5.0
,sunglasses,Noun,“C2”,5.0
,bra,Noun,“C2”,5.0
,singular,Adjective,“C2”,5.0
,phone call,Noun,“C2”,5.0
,phone number,Noun,“C2”,5.0
,check in,Verb,“C2”,4.0
,check out,Verb,“C2”,4.0
,cheer up,Verb,“C2”,3.0
,chemist,Noun,“C2”,5.0
,chewing gum,Noun,“C2”,4.0
,come from,Verb,“C2”,5.0
,come in,Verb,“C2”,5.0
,plural,Adjective,“C2”,5.0
,noun,Noun,“C2”,5.0
,next to,,“C2”,5.0
,new year,noun,“C2”,5.0
,kilo,Noun,“C2”,5.0
,gram,Noun,“C2”,5.0
,glasses,Noun,“C2”,5.0
,get up,Verb,“C2”,5.0
,look for,Verb,“C2”,5.0
,for example,,“C2”,5.0
,how much,,“C2”,5.0
,how many,,“C2”,5.0
,aeroplane,Noun,“C2”,4.0
,have to,Modal Verb,“C2”,4.0
,high school,noun,“C2”,4.0
,sweater,Noun,“C2”,4.0
,take out ,Verb,“C2”,4.0
,TV,Noun,“C2”,4.0
,not bad,Adjective,“C2”,4.0
,be born,Verb,“C2”,4.0
,zebra,Noun,“C2”,4.0
,baked beans,noun,“C2”,4.0
,bank account,Noun,“C2”,4.0
,brother-in-law,Noun,“C2”,4.0
,wash up,Verb,“C2”,4.0
,web page,Noun,“C2”,4.0
,petrol station,Noun,“C2”,4.0
,turn off,Verb,“C2”,4.0
,turn on,Verb,“C2”,4.0
,traffic lights,Noun,“C2”,4.0
,triangle,Noun,“C2”,4.0
,underwear,Noun,“C2”,4.0
,whale,Noun,“C2”,4.0
,think about,Verb,“C2”,4.0
,think of,Verb,“C2”,4.0
,throw away,Verb,“C2”,4.0
,thunder,Noun,“C2”,4.0
,tiger,Noun,“C2”,4.0
,tracksuit,Noun,“C2”,4.0
,switch off,Verb,“C2”,4.0
,switch on,Verb,“C2”,4.0
,all right,Adjective,“C2”,4.0
,all right,Adverb,“C2”,4.0
,baseball,Noun,“C2”,4.0
,basketball,Noun,“C2”,4.0
,snake,Noun,“C2”,4.0
,snow,Verb,“C2”,4.0
,sandal,Noun,“C2”,4.0
,secondary school,Noun,“C2”,4.0
,sister-in-law,Noun,“C2”,4.0
,son-in-law,Noun,“C2”,4.0
,teaspoon,Noun,“C2”,4.0
,take part,Verb,“C2”,4.0
,take off,Verb,“C2”,4.0
,take away,Verb,“C2”,4.0
,swimming costume,Noun,“C2”,4.0
,sweatshirt,Noun,“C2”,4.0
,believe in,Verb,“C2”,4.0
,belong to,Verb,“C2”,4.0
,blow up,Verb,“C2”,4.0
,daughter-in-law,Noun,“C2”,4.0
,rectangle,Noun,“C2”,4.0
,second-class,Adjective,“C2”,4.0
,prime minister,Adjective,“C2”,4.0
,pronoun,Noun,“C2”,4.0
,stand up,Verb,“C2”,4.0
,look after,Verb,“C2”,4.0
,look at,Verb,“C2”,4.0
,bee,Noun,“C2”,4.0
,boxing,Noun,“C2”,4.0
,spice,Noun,“C2”,4.0
,shop assistant,Noun,“C2”,4.0
,rainy,Adjective,“C2”,4.0
,part-time,Adjective,“C2”,4.0
,pasta,Noun,“C2”,4.0
,burger,Noun,“C2”,4.0
,bus stop,Noun,“C2”,4.0
,businessman,Noun,“C2”,4.0
,businesswoman,Noun,“C2”,4.0
,calm down,Verb,“C2”,4.0
,instead of,,“C2”,4.0
,jealous,Adjective,“C2”,4.0
,jogging,Noun,“C2”,4.0
,lie down,Verb,“C2”,4.0
,lightning,Noun,“C2”,4.0
,in fact,,“C2”,4.0
,in front of,,“C2”,4.0
,question mark,Noun,“C2”,4.0
,grow up,Verb,“C2”,4.0
,headteacher,Noun,“C2”,4.0
,put down,Verb,“C2”,4.0
,go back,Verb,“C2”,4.0
,go down,Verb,“C2”,4.0
,go up,Verb,“C2”,4.0
,good-looking,Adjective,“C2”,4.0
,gallon,Noun,“C2”,4.0
,get back,Verb,“C2”,4.0
,hold up,Verb,“C2”,4.0
,phrasal verb,noun,“C2”,4.0
,old-fashioned,Adjective,“C2”,4.0
,mother-in-law,Noun,“C2”,4.0
,look forward to,Verb,“C2”,4.0
,hot chocolate,Noun,“C2”,4.0
,go away,Verb,“C2”,4.0
,get out,Verb,“C2”,4.0
,full stop,Noun,“C2”,4.0
,flour,Noun,“C2”,4.0
,first-class,Adjective,“C2”,4.0
,fire engine,Noun,“C2”,4.0
,centimetre,Noun,“C2”,4.0
,come on,Verb,“C2”,4.0
,credit card,Noun,“C2”,4.0
,fall over,Verb,“C2”,4.0
,father-in-law,Noun,“C2”,4.0
,find out,Verb,“C2”,4.0
,bring back,Verb,“C2”,4.0
,elephant,Noun,“C2”,4.0
,capital letter,noun,“C2”,4.0
,so that,,“C2”,4.0
,last night,,“C2”,4.0
,grandchild,Noun,“C2”,4.0
,granddaughter,Noun,“C2”,4.0
,grandmother,Noun,“C2”,4.0
,grandparents,Noun,“C2”,4.0
,grandson,Noun,“C2”,4.0
,be about to,,“C2”,3.0
,above all,,“C2”,3.0
,alarm clock,Noun,“C2”,3.0
,wrist,Noun,“C2”,3.0
,yoga,Noun,“C2”,3.0
,gradual,Adjective,“C2”,3.0
,including,Preposition,“C2”,3.0
,luggage,Noun,“C2”,3.0
,obey,Verb,“C2”,3.0
,princess,Noun,“C2”,3.0
,provided,Conjunction,“C2”,3.0
,quarrel,Verb,“C2”,3.0
,quarrel,Noun,“C2”,3.0
,reveal,Verb,“C2”,3.0
,robbery,Noun,“C2”,3.0
,satisfied,Adjective,“C2”,3.0
,slim,Adjective,“C2”,3.0
,Swedish,Adjective,“C2”,3.0
,tense,Noun,“C2”,3.0
,at all,Preposition,“C2”,3.0
,at least,Adverb,“C2”,3.0
,add up,Verb,“C2”,3.0
,adjective,Noun,“C2”,3.0
,known,Adjective,“C2”,3.0
,wolf,Noun,“C2”,3.0
,adverb,Noun,“C2”,3.0
,foreigner,Noun,“C2”,3.0
,goods,Noun,“C2”,3.0
,nod,Verb,“C2”,3.0
,passive,Adjective,“C2”,3.0
,whisper,Verb,“C2”,3.0
,symbolic,Adjective,“C2”,3.0
,wallet,Noun,“C2”,3.0
,work out,Verb,“C2”,3.0
,come up,Verb,“C2”,3.0
,comma,Noun,“C2”,3.0
,cucumber,Noun,“C2”,3.0
,washing machine,Noun,“C2”,3.0
,washing-up,Noun,“C2”,3.0
,wasp,Noun,“C2”,3.0
,watch out,Verb,“C2”,3.0
,violin,Noun,“C2”,3.0
,visa,Noun,“C2”,3.0
,waist,Noun,“C2”,3.0
,ant,Noun,“C2”,3.0
,any more,,“C2”,3.0
,apricot,Noun,“C2”,3.0
,armchair,Noun,“C2”,3.0
,armed forces,noun,“C2”,3.0
,as if,,“C2”,3.0
,at once,,“C2”,3.0
,athletics,Noun,“C2”,3.0
,aubergine,Noun,“C2”,3.0
,bad-tempered,Adjective,“C2”,3.0
,banker,Noun,“C2”,3.0
,turn out,Verb,“C2”,3.0
,turn over,Verb,“C2”,3.0
,turn up,Verb,“C2”,3.0
,carry on,Verb,“C2”,3.0
,carry out,Verb,“C2”,3.0
,catch up,Verb,“C2”,3.0
,cauliflower,Noun,“C2”,3.0
,courgette,Noun,“C2”,3.0
,in love,Adjective,“C2”,3.0
,make love,Verb,“C2”,3.0
,use up,Verb,“C2”,3.0
,used to,Modal verb,“C2”,3.0
,well-known,Adjective,“C2”,3.0
,trip up,Verb,“C2”,3.0
,trumpet,Noun,“C2”,3.0
,try on,Verb,“C2”,3.0
,tuna,Noun,“C2”,3.0
,have sex,Verb,“C2”,3.0
,steering wheel,Noun,“C2”,3.0
,stepchild,Noun,“C2”,3.0
,stepdaughter,Noun,“C2”,3.0
,stepfather,Noun,“C2”,3.0
,stepmother,Noun,“C2”,3.0
,set off,Verb,“C2”,3.0
,set up,Verb,“C2”,3.0
,skull,Noun,“C2”,3.0
,so far,,“C2”,3.0
,tell off,Verb,“C2”,3.0
,take up,Verb,“C2”,3.0
,take over,Verb,“C2”,3.0
,take care,Verb,“C2”,3.0
,table tennis,Noun,“C2”,3.0
,on top,,“C2”,3.0
,sweetcorn,Noun,“C2”,3.0
,stepson,Noun,“C2”,3.0
,fall apart,Verb,“C2”,3.0
,fall asleep,Verb,“C2”,3.0
,fall out,Verb,“C2”,3.0
,salesman,Noun,“C2”,3.0
,saleswoman,Noun,“C2”,3.0
,raspberry,Noun,“C2”,3.0
,rather than,,“C2”,3.0
,second-hand,Adjective,“C2”,3.0
,point of view,Noun,“C2”,3.0
,point out,Verb,“C2”,3.0
,police officer,Noun,“C2”,3.0
,police station,Noun,“C2”,3.0
,post box,Noun,“C2”,3.0
,post office,Noun,“C2”,3.0
,beetle,Noun,“C2”,3.0
,boarding card,noun,“C2”,3.0
,full name,Adjective,“C2”,3.0
,laugh at,Verb,“C2”,3.0
,leave out,Verb,“C2”,3.0
,leek,Noun,“C2”,3.0
,let down,Verb,“C2”,3.0
,let go,Verb,“C2”,3.0
,let off,Verb,“C2”,3.0
,spinach,Noun,“C2”,3.0
,shark,Noun,“C2”,3.0
,raincoat,Noun,“C2”,3.0
,pass on,Verb,“C2”,3.0
,pass round,Verb,“C2”,3.0
,put off,Verb,“C2”,3.0
,put on,Verb,“C2”,3.0
,pick up,Verb,“C2”,3.0
,pineapple,Noun,“C2”,3.0
,plum,Noun,“C2”,3.0
,plumber,Noun,“C2”,3.0
,name after,Verb,“C2”,3.0
,nephew,Noun,“C2”,3.0
,one another,,“C2”,3.0
,ounce,Noun,“C2”,3.0
,olive,Noun,“C2”,3.0
,olive oil,noun,“C2”,3.0
,omelette,Noun,“C2”,3.0
,paw,Noun,“C2”,3.0
,penguin,Noun,“C2”,3.0
,mist,Noun,“C2”,3.0
,misty,Adjective,“C2”,3.0
,mosquito,Noun,“C2”,3.0
,margarine,Noun,“C2”,3.0
,mayonnaise,Noun,“C2”,3.0
,melon,Noun,“C2”,3.0
,look into,Verb,“C2”,3.0
,look round,Verb,“C2”,3.0
,look up,Verb,“C2”,3.0
,mail box,Noun,“C2”,3.0
,make into,Verb,“C2”,3.0
,make up,Verb,“C2”,3.0
,lettuce,Noun,“C2”,3.0
,live together,Verb,“C2”,3.0
,in order to,,“C2”,3.0
,in time,,“C2”,3.0
,join in,Verb,“C2”,3.0
,kangaroo,Noun,“C2”,3.0
,keep on,Verb,“C2”,3.0
,keep up,Verb,“C2”,3.0
,hear from,Verb,“C2”,3.0
,hear of,Verb,“C2”,3.0
,heart attack,Noun,“C2”,3.0
,help out,Verb,“C2”,3.0
,hockey,Noun,“C2”,3.0
,hold on,Verb,“C2”,3.0
,go off,Verb,“C2”,3.0
,go on,Verb,“C2”,3.0
,go out,Verb,“C2”,3.0
,go over,Verb,“C2”,3.0
,go through,Verb,“C2”,3.0
,idiom,Noun,“C2”,3.0
,in addition,,“C2”,3.0
,grown-up,Adjective,“C2”,3.0
,gymnastics,Noun,“C2”,3.0
,bracket,Noun,“C2”,3.0
,break down,Verb,“C2”,3.0
,hand in,Verb,“C2”,3.0
,hand out,Verb,“C2”,3.0
,hand over,Verb,“C2”,3.0
,hang on,Verb,“C2”,3.0
,by chance,,“C2”,3.0
,cloudy,Adjective,“C2”,3.0
,coconut,Noun,“C2”,3.0
,come back,Verb,“C2”,3.0
,celery,Noun,“C2”,3.0
,come out,Verb,“C2”,3.0
,in detail,noun,“C2”,3.0
,put away,Verb,“C2”,3.0
,clean up,Verb,“C2”,3.0
,cut off,Verb,“C2”,3.0
,cut up,Verb,“C2”,3.0
,postman,Noun,“C2”,3.0
,now and then,,“C2”,3.0
,niece,Noun,“C2”,3.0
,next door,,“C2”,3.0
,grapefruit,Noun,“C2”,3.0
,give back,Verb,“C2”,3.0
,give up,Verb,“C2”,3.0
,give away,Verb,“C2”,3.0
,giraffe,Noun,“C2”,3.0
,get over,Verb,“C2”,3.0
,get on,Verb,“C2”,3.0
,fur,Noun,“C2”,3.0
,frying pan,Noun,“C2”,3.0
,frosty,Adjective,“C2”,3.0
,foggy,Adjective,“C2”,3.0
,fit in,Verb,“C2”,3.0
,firefighter,Noun,“C2”,3.0
,fingernail,Noun,“C2”,3.0
,finish off,Verb,“C2”,3.0
,finish up,Verb,“C2”,3.0
,fill in,Verb,“C2”,3.0
,fill out,Verb,“C2”,3.0
,fill up,Verb,“C2”,3.0
,eat out,Verb,“C2”,3.0
,come round,Verb,“C2”,3.0
,in charge,noun,“C2”,3.0
,elbow,Noun,“C2”,3.0
,electrician,Noun,“C2”,3.0
,deer,Noun,“C2”,3.0
,do up,Verb,“C2”,3.0
,broccoli,Noun,“C2”,3.0
,eyebrow,Noun,“C2”,3.0
,exclamation mark,Noun,“C2”,3.0
,end up,Verb,“C2”,3.0
,each other,,“C2”,3.0
,dolphin,Noun,“C2”,3.0
,donkey,Noun,“C2”,3.0
,bull,Noun,“C2”,3.0
,run out,Verb,“C2”,3.0
,in total,,“C2”,3.0
,as usual,,“C2”,3.0
,in advance,,“C2”,3.0
,after all,,“C2”,2.0
,bring up,Verb,“C2”,2.0
,claw,Noun,“C2”,2.0
,camel,Noun,“C2”,2.0
,climate change,Noun,“C2”,2.0
,admiration,Noun,“C2”,2.0
,amuse,Verb,“C2”,2.0
,dependenceNoun,,“C2”,2.0
,at first,Adverb,“C2”,2.0
,on foot,Noun,“C2”,2.0
,fry,Verb,“C2”,2.0
,Never mind.,Verb,“C2”,2.0
,if only,,“C2”,2.0
,optimistic,Adjective,“C2”,2.0
,pessimistic,Adjective,“C2”,2.0
,rebel,Noun,“C2”,2.0
,stand for,Verb,“C2”,2.0
,remaining,Adjective,“C2”,2.0
,stand out,Verb,“C2”,2.0
,surplus,Noun,“C2”,2.0
,come true,,“C2”,2.0
,hug,Verb,“C2”,2.0
,worn out,Adjective,“C2”,2.0
,meet with,Verb,“C2”,2.0
,trade union,Noun,“C2”,2.0
,turn down,Verb,“C2”,2.0
,take on,Verb,“C2”,2.0
,take after,Verb,“C2”,2.0
,stock exchange,Noun,“C2”,2.0
,stock market,Noun,“C2”,2.0
,sell out,Verb,“C2”,2.0
,settle down,Verb,“C2”,2.0
,rule out,Verb,“C2”,2.0
,sadness,Noun,“C2”,2.0
,soya,Noun,“C2”,2.0
,shut up,Verb,“C2”,2.0
,show off,Verb,“C2”,2.0
,in turn,,“C2”,2.0
,on the whole,,“C2”,2.0
,out of order,Adjective,“C2”,2.0
,owl,Noun,“C2”,2.0
,make up for,Verb,“C2”,2.0
,mess around,Verb,“C2”,2.0
,mess up,Verb,“C2”,2.0
,hail,Verb,“C2”,2.0
,hail,Noun,“C2”,2.0
,put up with,Verb,“C2”,2.0
,global warming,noun,“C2”,2.0
,go ahead,Verb,“C2”,2.0
,give birth,Verb,“C2”,2.0
,give in,Verb,“C2”,2.0
,move out,Verb,“C2”,2.0
,long-term,Adjective,“C2”,2.0
,short-term,Adjective,“C2”,2.0
,hoof,Noun,“C2”,2.0
,goose,Noun,“C2”,2.0
,go by,Verb,“C2”,2.0
,get up to,Verb,“C2”,2.0
,get round to,Verb,“C2”,2.0
,bring in,Verb,“C2”,2.0
,fairy tale,Noun,“C2”,2.0
,dove,Noun,“C2”,2.0
,even though,,“C2”,2.0
,eagle,Noun,“C2”,2.0
,customs,Noun,“C2”,2.0
,accidentally,Adverb,“C2”,1.0
,AIDS,Noun,“C2”,1.0
,ambassador,Noun,“C2”,1.0
,as for,,“C2”,1.0
,break up,Verb,“C2”,1.0
,belongings,Noun,“C2”,1.0
,break out,Verb,“C2”,1.0
,brutal,Adjective,“C2”,1.0
,build up,Verb,“C2”,1.0
,capitalism,Noun,“C2”,1.0
,carbon dioxide,Noun,“C2”,1.0
,cheerful,Adjective,“C2”,1.0
,clap,Verb,“C2”,1.0
,confession,Noun,“C2”,1.0
,coincidence,Noun,“C2”,1.0
,communism,Noun,“C2”,1.0
,cooperate,Verb,“C2”,1.0
,corpse,Noun,“C2”,1.0
,curiosity,Noun,“C2”,1.0
,despair,Noun,“C2”,1.0
,disappoint,Verb,“C2”,1.0
,earthquake,Noun,“C2”,1.0
,fascism,Noun,“C2”,1.0
,feminine,Adjective,“C2”,1.0
,fragile,Adjective,“C2”,1.0
,go through,Verb,“C2”,1.0
,greeting,Noun,“C2”,1.0
,institute,Noun,“C2”,1.0
,investigator,Noun,“C2”,1.0
,jewel,Noun,“C2”,1.0
,journalism,Noun,“C2”,1.0
,kind,Adjective,“C2”,1.0
,lastly,Adverb,“C2”,1.0
,madness,Noun,“C2”,1.0
,masculine,Adjective,“C2”,1.0
,misunderstand,Verb,“C2”,1.0
,misunderstanding,Noun,“C2”,1.0
,monopoly,Noun,“C2”,1.0
,mayor,Noun,“C2”,1.0
,murderer,Noun,“C2”,1.0
,nationality,Noun,“C2”,1.0
,offensive,Adjective,“C2”,1.0
,paradise,Noun,“C2”,1.0
,postpone,Verb,“C2”,1.0
,racism,noun,“C2”,1.0
,rape,Noun,“C2”,1.0
,rug,Noun,“C2”,1.0
,scare,Verb,“C2”,1.0
,sincere,Adjective,“C2”,1.0
,socialism,Noun,“C2”,1.0
,slogan,Noun,“C2”,1.0
,do without,Verb,“C2”,1.0
,sour,Adjective,“C2”,1.0
,subjective,Adjective,“C2”,1.0
,subway,Noun,“C2”,1.0
,tense,Adjective,“C2”,1.0
,exchange rate,Noun,“C2”,1.0
,torture,Noun,“C2”,1.0
,torture,Verb,“C2”,1.0
,come to,Verb,“C2”,1.0
,trivial,Adjective,“C2”,1.0
,versus,Preposition,“C2”,1.0
,every other,,“C2”,1.0
,cod,Noun,“C2”,1.0
,come across,Verb,“C2”,1.0
,on the contrary,,“C2”,1.0
,real estate,noun,“C2”,1.0
,interest rate,noun,“C2”,1.0
,mineral water,Noun,“C2”,1.0
,in particular,,“C2”,1.0
,private life,noun,“C2”,1.0
,set out,Verb,“C2”,1.0
,speak out,Verb,“C2”,1.0
,vice versa,Adverb,“C2”,1.0
,vice-president,Noun,“C2”,1.0
,socialist,noun,“C2”,1.0
,fascist,Noun,“C2”,1.0
,fascist,Adjective,“C2”,1.0
,communist,Noun,“C2”,1.0
,communist,Adjective,“C2”,1.0
,violate,Verb,“C2”,1.0
,violation,noun,“C2”,1.0
,melody,noun,“C2”,1.0
,resignation,noun,“C2”,1.0
,psychologist,noun,“C2”,1.0
,psychology,Noun,“C2”,1.0
,philosopher,Noun,“C2”,1.0
,philosophy,Noun,“C2”,1.0
,municipal,Adjective,“C2”,1.0
,ideology,Noun,“C2”,1.0
,differ,Verb,“C2”,1.0
,entrepreneur,noun,“C2”,1.0
,credibility,noun,“C2”,1.0
,contradiction,Noun,“C2”,1.0
,destiny,Noun,“C2”,1.0
,federal,Adjective,“C2”,1.0
,bride,noun,“C2”,1.0
,absurd,Adjective,“C2”,1.0
,constitutional,Adjective,“C2”,1.0
,virgin,noun,“C2”,1.0
,united,Adjective,“C2”,1.0
,throne,Noun,“C2”,1.0
,sweat,Verb,“C2”,1.0
,sweat,Noun,“C2”,1.0
,sunset,Noun,“C2”,1.0
,suitcase,Noun,“C2”,1.0
,spectator,Noun,“C2”,1.0
,slaughter,Verb,“C2”,1.0
,sigh,Verb,“C2”,1.0
,sigh,Noun,“C2”,1.0
,secular,Adjective,“C2”,1.0
,rhetoric,Noun,“C2”,1.0
,referendum,Noun,“C2”,1.0
,prosecutor,Noun,“C2”,1.0
,propaganda,noun,“C2”,1.0
,problematic,Adjective,“C2”,1.0
,poison,Noun,“C2”,1.0
,poisonous,Adjective,“C2”,1.0
,na´ve,Adjective,“C2”,1.0
,misfortune,Noun,“C2”,1.0
,minutes,Noun,“C2”,1.0
,metaphor,Noun,“C2”,1.0
,mandate,Noun,“C2”,1.0
,leak,Verb,“C2”,1.0
,leak,Noun,“C2”,1.0
,kidnap,Verb,“C2”,1.0
,kidnapping,Noun,“C2”,1.0
,irony,Noun,“C2”,1.0
,ironic,Adjective,“C2”,1.0
,indirect,Adjective,“C2”,1.0
,indirectly,Adverb,“C2”,1.0
,inheritance,Noun,“C2”,1.0
,indifferent,Adjective,“C2”,1.0
,inability,Noun,“C2”,1.0
,hunter,Noun,“C2”,1.0
,humanitarian,Adjective,“C2”,1.0
,expel,Verb,“C2”,1.0
,exaggerate,Verb,“C2”,1.0
,envy,Verb,“C2”,1.0
,envy,Noun,“C2”,1.0
,embassy,Noun,“C2”,1.0
,elite,Noun,“C2”,1.0
,ecological,Adjective,“C2”,1.0
,dot,Noun,“C2”,1.0
,disappearance,Noun,“C2”,1.0
,diploma,Noun,“C2”,1.0
,dictator,Noun,“C2”,1.0
,dictatorship,Noun,“C2”,1.0
,curse,Noun,“C2”,1.0
,cue,Noun,“C2”,1.0
,credible,Adjective,“C2”,1.0
,counteract,Verb,“C2”,1.0
,coordination,Noun,“C2”,1.0
,consciously,Adverb,“C2”,1.0
,conquer,Verb,“C2”,1.0
,coalition,Noun,“C2”,1.0
,catastrophe,Noun,“C2”,1.0
,bureaucratic,Adjective,“C2”,1.0
,betray,Verb,“C2”,1.0
,betrayal,Noun,“C2”,1.0
,avenue,Noun,“C2”,1.0
,autonomous,Adjective,“C2”,1.0
,apparatus,Noun,“C2”,1.0
,aggression,Noun,“C2”,1.0
,aesthetic,Adjective,“C2”,1.0
,academy,Noun,“C2”,1.0
,abundant,Adjective,“C2”,1.0
,youthful,Adjective,“C2”,1.0
,worsen,Verb,“C2”,1.0
,witch,Noun,“C2”,1.0
,void,Noun,“C2”,1.0
,vaccine,Noun,“C2”,1.0
,infect,Verb,“C2”,1.0
,utmost,Noun,“C2”,1.0
,unjust,Adjective,“C2”,1.0
,unexpectedly,Adverb,“C2”,1.0
,unequivocal,Adjective,“C2”,1.0
,unconscious,Adjective,“C2”,1.0
,unanimous,Adjective,“C2”,1.0
,treaty,Noun,“C2”,1.0
,tread,Verb,“C2”,1.0
,tire,Verb,“C2”,1.0
,theoretically,Adverb,“C2”,1.0
,theological,Adjective,“C2”,1.0
,territorial,Adjective,“C2”,1.0
,terrestrial,Adjective,“C2”,1.0
,tease,Verb,“C2”,1.0
,taxation,Noun,“C2”,1.0
,tactical,Adjective,“C2”,1.0
,surrounding,Adjective,“C2”,1.0
,surrender,Verb,“C2”,1.0
,supreme,Adjective,“C2”,1.0
,superiority,Noun,“C2”,1.0
,suburb,Noun,“C2”,1.0
,stride,Verb,“C2”,1.0
,stimulus,Noun,“C2”,1.0
,statute,Noun,“C2”,1.0
,staircase,Noun,“C2”,1.0
,stadium,Noun,“C2”,1.0
,spouse,Noun,“C2”,1.0
,spontaneous,Adjective,“C2”,1.0
,spontaneously,Adverb,“C2”,1.0
,spectacle,Noun,“C2”,1.0
,specialty,Noun,“C2”,1.0
,specialised,Adjective,“C2”,1.0
,sovereignty,Noun,“C2”,1.0
,sorrow,Noun,“C2”,1.0
,so-called,Adjective,“C2”,1.0
,simplicity,Noun,“C2”,1.0
,semester,Noun,“C2”,1.0
,sanction,Noun,“C2”,1.0
,roam,Verb,“C2”,1.0
,rejoice,Verb,“C2”,1.0
,rejection,Noun,“C2”,1.0
,reinforcements,Noun,“C2”,1.0
,regularity,Noun,“C2”,1.0
,refrigerator,Noun,“C2”,1.0
,redo,Verb,“C2”,1.0
,reconciliation,Noun,“C2”,1.0
,rage,Noun,“C2”,1.0
,radically,Adverb,“C2”,1.0
,pyramid,Noun,“C2”,1.0
,protagonist,Noun,“C2”,1.0
,primitive,Adjective,“C2”,1.0
,prey,Noun,“C2”,1.0
,poetic,Adjective,“C2”,1.0
,pitiful,Adjective,“C2”,1.0
,persecution,Noun,“C2”,1.0
,perpetrator,Noun,“C2”,1.0
,pedestrian,Noun,“C2”,1.0
,pearl,Noun,“C2”,1.0
,paradox,Noun,“C2”,1.0
,overthrow,Verb,“C2”,1.0
,optimism,Noun,“C2”,1.0
,optimal,Adjective,“C2”,1.0
,oppression,Noun,“C2”,1.0
,openness,Noun,“C2”,1.0
,nucleus,Noun,“C2”,1.0
,novelty,Noun,“C2”,1.0
,notebook,Noun,“C2”,1.0
,morally,Adverb,“C2”,1.0
,fatigue,Noun,“C2”,1.0
,militant,Adjective,“C2”,1.0
,mentality,Noun,“C2”,1.0
,maternal,Adjective,“C2”,1.0
,luxurious,Adjective,“C2”,1.0
,loneliness,Noun,“C2”,1.0
,lighten,Verb,“C2”,1.0
,liberate,Verb,“C2”,1.0
,knot,Noun,“C2”,1.0
,judicial,Adjective,“C2”,1.0
,interruption,Noun,“C2”,1.0
,federation,Noun,“C2”,1.0
,continuation,Noun,“C2”,1.0
,congress,Noun,“C2”,1.0
,warrior,Noun,“C2”,1.0
,tribe,Noun,“C2”,1.0
,solidarity,Noun,“C2”,1.0
,saw,Noun,“C2”,1.0
,prophet,Noun,“C2”,1.0
,prestige,Noun,“C2”,1.0
,pope,Noun,“C2”,1.0
